,amazon_product_url,author,bestsellers_date,description,published_date,publisher,rank_last_week,rank_on_list,title,weeks_on_list,title_url,min_rank,max_weeks_on_list
2601,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-11-21,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2010-12-05,Doubleday,3,2,THE CONFESSION,4,THE+CONFESSION,1,9
2602,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-11-21,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2010-12-05,Grand Central,1,3,HELL'S CORNER,2,HELL%27S+CORNER,1,9
2603,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-11-21,Dirk Pitt seeks a tie between a trove of ancient Roman artifacts and a series of mosque explosions.,2010-12-05,Putnam,0,4,CRESCENT DAWN,1,CRESCENT+DAWN,14,6
2604,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-11-21,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2010-12-05,Scribner,2,5,"FULL DARK, NO STARS",2,"FULL+DARK,+NO+STARS",12,8
2605,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-11-21,The third volume of a trilogy about a Swedish hacker and a journalist.,2010-12-05,Knopf,5,6,THE GIRL WHO KICKED THE HORNET’S NEST,26,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2606,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-11-21,Book 13 of the Wheel of Time fantasy series.,2010-12-05,Tor,4,7,TOWERS OF MIDNIGHT,3,TOWERS+OF+MIDNIGHT,1,7
2607,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-11-21,The humorist looks at human nature through stories with animals as characters.,2010-12-05,"Little, Brown",7,8,SQUIRREL SEEKS CHIPMUNK,8,SQUIRREL+SEEKS+CHIPMUNK,10,9
2608,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-11-21,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2010-12-05,Random House,6,9,I STILL DREAM ABOUT YOU,2,I+STILL+DREAM+ABOUT+YOU,16,2
2609,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-11-21,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2010-12-05,Dutton,10,10,FALL OF GIANTS,8,FALL+OF+GIANTS,1,9
2610,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-11-21,A young Southern white woman and two black maids.,2010-12-05,Amy Einhorn/Putnam,14,11,THE HELP,86,THE+HELP,1,99
2611,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-11-21,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment.",2010-12-05,Atria,8,12,AMERICAN ASSASSIN,6,AMERICAN+ASSASSIN,1,8
2612,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-11-21,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2010-12-05,Grand Central,13,13,SAFE HAVEN,10,SAFE+HAVEN,1,9
2613,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-11-21,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2010-12-05,Viking,11,14,IN THE COMPANY OF OTHERS,5,IN+THE+COMPANY+OF+OTHERS,11,5
2614,http://www.amazon.com/Worth-Dying-For-Reacher-Novel/dp/0440246296?tag=NYTBS-20,Lee Child,2010-11-21,Jack Reacher can’t let go of a decades-old case of a missing child.,2010-12-05,Delacorte,12,15,WORTH DYING FOR,5,WORTH+DYING+FOR,1,5
2615,http://www.amazon.com/Indulgence-Death-J-D-Robb/dp/0425240460?tag=NYTBS-20,J D Robb,2010-11-21,Lt. Eve Dallas tangles with what she fears is a thrill killer.,2010-12-05,Putnam,9,16,INDULGENCE IN DEATH,3,INDULGENCE+IN+DEATH,16,3
2616,http://www.amazon.com/Moonlight-Kenzie-Gennaro-Dennis-Lehane/dp/0061836923?tag=NYTBS-20,Dennis Lehane,2010-11-21,The private detective Patrick Kenzie searches for a runaway teenager who has never forgiven him for returning her to her neglectful mother years earlier.,2010-12-05,Morrow/HarperCollins,0,17,MOONLIGHT MILE,0,MOONLIGHT+MILE,15,2
2617,http://www.amazon.com/Valley-Forge-Washington-Crucible-Victory/dp/0312591071?tag=NYTBS-20,Newt Gingrich and William R Forstchen,2010-11-21,,2010-12-05,Thomas Dunne,0,18,VALLEY FORGE,0,VALLEY+FORGE,18,0
2618,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-11-21,"Franzen’s first novel since ""The Corrections"" (2001) is both an absorbing portrait of a dysfunctional Midwestern family and a telling snapshot of our troubled times.",2010-12-05,"Farrar, Straus & Giroux",0,19,FREEDOM,0,FREEDOM,1,9
2619,http://www.amazon.com/The-Distant-Hours-A-Novel/dp/1439152780?tag=NYTBS-20,Kate Morton,2010-11-21,,2010-12-05,Atria,0,20,THE DISTANT HOURS,0,THE+DISTANT+HOURS,16,0
2620,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2010-11-28,"Alex Cross investigates a professional assassination in Washington, and gets a chilling call from his deadliest adversary.",2010-12-12,"Little, Brown",1,1,CROSS FIRE,2,CROSS+FIRE,1,9
2621,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-11-28,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2010-12-12,Doubleday,2,2,THE CONFESSION,5,THE+CONFESSION,1,9
2622,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-11-28,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2010-12-12,Scribner,5,3,"FULL DARK, NO STARS",3,"FULL+DARK,+NO+STARS",12,8
2623,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-11-28,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2010-12-12,Grand Central,3,4,HELL'S CORNER,3,HELL%27S+CORNER,1,9
2624,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-11-28,The third volume of a trilogy about a Swedish hacker and a journalist.,2010-12-12,Knopf,6,5,THE GIRL WHO KICKED THE HORNET’S NEST,27,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2625,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-11-28,Dirk Pitt seeks a tie between a trove of ancient Roman artifacts and a series of mosque explosions.,2010-12-12,Putnam,4,6,CRESCENT DAWN,2,CRESCENT+DAWN,14,6
2626,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-11-28,Book 13 of the Wheel of Time fantasy series.,2010-12-12,Tor,7,7,TOWERS OF MIDNIGHT,4,TOWERS+OF+MIDNIGHT,1,7
2627,http://www.amazon.com/Emperors-bonus-short-Balkan-Escape-ebook/dp/B003F3PLYO?tag=NYTBS-20,Steve Berry,2010-11-28,The former Justice Department operative Cotton ­Malone travels to China after a woman close to him is tortured for the return of a mysterious artifact.,2010-12-12,Ballantine,0,8,THE EMPEROR’S TOMB,1,THE+EMPEROR%27S+TOMB,16,1
2628,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-11-28,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2010-12-12,Dutton,10,9,FALL OF GIANTS,9,FALL+OF+GIANTS,1,9
2629,http://www.amazon.com/The-Athena-Project-Brad-Thor/dp/1439192952?tag=NYTBS-20,Brad Thor,2010-11-28,An all-female American counterterrorism unit searches for an arms dealer connected with a deadly attack in Rome.,2010-12-12,Atria,0,10,THE ATHENA PROJECT,1,THE+ATHENA+PROJECT,10,1
2630,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-11-28,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2010-12-12,Grand Central,13,11,SAFE HAVEN,11,SAFE+HAVEN,1,9
2631,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-11-28,A young Southern white woman and two black maids.,2010-12-12,Amy Einhorn/Putnam,11,12,THE HELP,87,THE+HELP,1,99
2632,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-11-28,The humorist looks at human nature through stories with animals as characters.,2010-12-12,"Little, Brown",8,13,SQUIRREL SEEKS CHIPMUNK,9,SQUIRREL+SEEKS+CHIPMUNK,10,9
2633,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-11-28,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment.",2010-12-12,Atria,12,14,AMERICAN ASSASSIN,7,AMERICAN+ASSASSIN,1,8
2634,http://www.amazon.com/An-Object-Beauty-A-Novel/dp/B005ZO6F2S?tag=NYTBS-20,Steve Martin,2010-11-28,"A young, beautiful and ambitious woman ruthlessly ascends the heights of the Manhattan art world.",2010-12-12,Grand Central,0,15,AN OBJECT OF BEAUTY,1,AN+OBJECT+OF+BEAUTY,13,5
2635,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-11-28,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2010-12-12,Random House,0,16,I STILL DREAM ABOUT YOU,0,I+STILL+DREAM+ABOUT+YOU,16,2
2636,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-11-28,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2010-12-12,Viking,0,17,IN THE COMPANY OF OTHERS,0,IN+THE+COMPANY+OF+OTHERS,11,5
2637,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-11-28,"Franzen’s first novel since ""The Corrections"" (2001) is both an absorbing portrait of a dysfunctional Midwestern family and a telling snapshot of our troubled times.",2010-12-12,"Farrar, Straus & Giroux",0,18,FREEDOM,0,FREEDOM,1,9
2638,http://www.amazon.com/Worth-Dying-For-Reacher-Novel/dp/0440246296?tag=NYTBS-20,Lee Child,2010-11-28,"In the corn country of Nebraska, Jack Reacher cannot let go of a decades-old case of a missing child.",2010-12-12,Delacorte,0,19,WORTH DYING FOR,0,WORTH+DYING+FOR,1,5
2639,http://www.amazon.com/Indulgence-Death-J-D-Robb/dp/0425240460?tag=NYTBS-20,J D Robb,2010-11-28,"Lt. Eve Dallas appears to be caught in a macabre game with a thrill killer; by Nora Roberts, writing pseudonymously.",2010-12-12,Putnam,0,20,INDULGENCE IN DEATH,0,INDULGENCE+IN+DEATH,16,3
2640,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2010-12-05,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated new autopsy technology at an Air Force base; meanwhile, a young man’s mysterious death causes trouble at her new forensic center in Cambridge, Mass.",2010-12-19,Putnam,0,1,PORT MORTUARY,1,PORT+MORTUARY,1,7
2641,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-12-05,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2010-12-19,Doubleday,2,2,THE CONFESSION,6,THE+CONFESSION,1,9
2642,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2010-12-05,"Alex Cross investigates a professional assassination in Washington, and gets a chilling call from his deadliest adversary.",2010-12-19,"Little, Brown",1,3,CROSS FIRE,3,CROSS+FIRE,1,9
2643,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-12-05,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2010-12-19,Scribner,3,4,"FULL DARK, NO STARS",4,"FULL+DARK,+NO+STARS",12,8
2644,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-12-05,The third volume of a trilogy about a Swedish hacker and a journalist.,2010-12-19,Knopf,5,5,THE GIRL WHO KICKED THE HORNET’S NEST,28,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2645,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-12-05,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2010-12-19,Grand Central,4,6,HELL'S CORNER,4,HELL%27S+CORNER,1,9
2646,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-12-05,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2010-12-19,Dutton,9,7,FALL OF GIANTS,10,FALL+OF+GIANTS,1,9
2647,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-12-05,Dirk Pitt seeks a tie between a trove of ancient Roman artifacts and a series of mosque explosions.,2010-12-19,Putnam,6,8,CRESCENT DAWN,3,CRESCENT+DAWN,14,6
2648,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-12-05,The humorist looks at human nature through stories with animals as characters.,2010-12-19,"Little, Brown",13,9,SQUIRREL SEEKS CHIPMUNK,10,SQUIRREL+SEEKS+CHIPMUNK,10,9
2649,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-12-05,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2010-12-19,Grand Central,11,10,SAFE HAVEN,12,SAFE+HAVEN,1,9
2650,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-12-05,Book 13 of the Wheel of Time fantasy series.,2010-12-19,Tor,7,11,TOWERS OF MIDNIGHT,5,TOWERS+OF+MIDNIGHT,1,7
2651,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-12-05,A young Southern white woman and two black maids.,2010-12-19,Amy Einhorn/Putnam,12,12,THE HELP,88,THE+HELP,1,99
2652,http://www.amazon.com/An-Object-Beauty-A-Novel/dp/B005ZO6F2S?tag=NYTBS-20,Steve Martin,2010-12-05,"A young, beautiful and ambitious woman ruthlessly ascends the heights of the Manhattan art world.",2010-12-19,Grand Central,15,13,AN OBJECT OF BEAUTY,2,AN+OBJECT+OF+BEAUTY,13,5
2653,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-12-05,A family of Midwestern liberals during the Bush years.,2010-12-19,"Farrar, Straus & Giroux",0,14,FREEDOM,11,FREEDOM,1,9
2654,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-12-05,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment.",2010-12-19,Atria,14,15,AMERICAN ASSASSIN,8,AMERICAN+ASSASSIN,1,8
2655,http://www.amazon.com/Emperors-bonus-short-Balkan-Escape-ebook/dp/B003F3PLYO?tag=NYTBS-20,Steve Berry,2010-12-05,"The former Justice Department operative Cotton Malone is trying to rescue a woman who once saved his life. The problem is, Malone knows nothing about the “artifact” her captor is demanding.",2010-12-19,Ballantine,0,16,THE EMPEROR’S TOMB,0,THE+EMPEROR%27S+TOMB,16,1
2656,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-12-05,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2010-12-19,Viking,0,17,IN THE COMPANY OF OTHERS,0,IN+THE+COMPANY+OF+OTHERS,11,5
2657,http://www.amazon.com/Rescue-A-Novel-Anita-Shreve/dp/0316020737?tag=NYTBS-20,Anita Shreve,2010-12-05,,2010-12-19,"Little, Brown",0,18,RESCUE,0,RESCUE,18,0
2658,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-12-05,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2010-12-19,Random House,0,19,I STILL DREAM ABOUT YOU,0,I+STILL+DREAM+ABOUT+YOU,16,2
2659,http://www.amazon.com/Vortex-Star-Wars-Fate-Jedi/dp/034550920X?tag=NYTBS-20,Troy Denning,2010-12-05,,2010-12-19,LucasBooks,0,20,VORTEX,0,VORTEX,20,0
2660,http://www.amazon.com/Dead-Alive-Tom-Clancy/dp/0399157239?tag=NYTBS-20,Tom Clancy with Grant Blackwood,2010-12-12,Many characters from Clancy’s previous novels make an appearance as an intelligence group tracks a vicious terrorist called the Emir.,2010-12-26,Putnam,0,1,DEAD OR ALIVE,1,DEAD+OR+ALIVE,1,9
2661,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-12-12,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2010-12-26,Doubleday,2,2,THE CONFESSION,7,THE+CONFESSION,1,9
2662,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2010-12-12,"Alex Cross investigates a professional assassination in Washington, and gets a chilling call from his deadliest adversary.",2010-12-26,"Little, Brown",3,3,CROSS FIRE,4,CROSS+FIRE,1,9
2663,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2010-12-12,"IIn the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated autopsy technology at an Air Force base.",2010-12-26,Putnam,1,4,PORT MORTUARY,2,PORT+MORTUARY,1,7
2664,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-12-12,The third volume of a trilogy about a Swedish hacker and a journalist.,2010-12-26,Knopf,5,5,THE GIRL WHO KICKED THE HORNET’S NEST,29,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2665,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-12-12,A family of Midwestern liberals during the Bush years.,2010-12-26,"Farrar, Straus & Giroux",14,6,FREEDOM,12,FREEDOM,1,9
2666,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-12-12,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2010-12-26,Scribner,4,7,"FULL DARK, NO STARS",5,"FULL+DARK,+NO+STARS",12,8
2667,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-12-12,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2010-12-26,Grand Central,6,8,HELL'S CORNER,5,HELL%27S+CORNER,1,9
2668,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-12-12,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2010-12-26,Dutton,7,9,FALL OF GIANTS,11,FALL+OF+GIANTS,1,9
2669,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-12-12,A young Southern white woman and two black maids.,2010-12-26,Amy Einhorn/Putnam,12,10,THE HELP,89,THE+HELP,1,99
2670,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-12-12,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2010-12-26,Grand Central,10,11,SAFE HAVEN,13,SAFE+HAVEN,1,9
2671,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-12-12,The humorist looks at human nature through stories with animals as characters.,2010-12-26,"Little, Brown",9,12,SQUIRREL SEEKS CHIPMUNK,11,SQUIRREL+SEEKS+CHIPMUNK,10,9
2672,http://www.amazon.com/An-Object-Beauty-A-Novel/dp/B005ZO6F2S?tag=NYTBS-20,Steve Martin,2010-12-12,"A young, beautiful and ambitious woman ruthlessly ascends the heights of the Manhattan art world.",2010-12-26,Grand Central,13,13,AN OBJECT OF BEAUTY,3,AN+OBJECT+OF+BEAUTY,13,5
2673,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-12-12,Dirk Pitt seeks a tie between a trove of ancient Roman artifacts and a series of mosque explosions.,2010-12-26,Putnam,8,14,CRESCENT DAWN,4,CRESCENT+DAWN,14,6
2674,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-12-12,Book 13 of the Wheel of Time fantasy series.,2010-12-26,Tor,11,15,TOWERS OF MIDNIGHT,6,TOWERS+OF+MIDNIGHT,1,7
2675,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-12-12,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment for the C.I.A.",2010-12-26,Atria,0,16,AMERICAN ASSASSIN,0,AMERICAN+ASSASSIN,1,8
2676,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-12-12,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2010-12-26,Viking,0,17,IN THE COMPANY OF OTHERS,0,IN+THE+COMPANY+OF+OTHERS,11,5
2677,http://www.amazon.com/Rescue-A-Novel-Anita-Shreve/dp/0316020737?tag=NYTBS-20,Anita Shreve,2010-12-12,,2010-12-26,"Little, Brown",0,18,RESCUE,0,RESCUE,18,0
2678,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-12-12,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2010-12-26,Random House,0,19,I STILL DREAM ABOUT YOU,0,I+STILL+DREAM+ABOUT+YOU,16,2
2679,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,Emma Donoghue,2010-12-12,The  world of the 5-year-old boy who narrates this novel is the 11-by-11-foot room in which his mother is being held. The basis of the movie.,2010-12-26,"Little, Brown",0,20,ROOM,0,ROOM,10,9
2680,http://www.amazon.com/Dead-Alive-Tom-Clancy/dp/0399157239?tag=NYTBS-20,Tom Clancy with Grant Blackwood,2010-12-19,Many characters from Clancy’s previous novels make an appearance as an intelligence group tracks a vicious terrorist called the Emir.,2011-01-02,Putnam,1,1,DEAD OR ALIVE,2,DEAD+OR+ALIVE,1,9
2681,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-12-19,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2011-01-02,Doubleday,2,2,THE CONFESSION,8,THE+CONFESSION,1,9
2682,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-12-19,The third volume of a trilogy about a Swedish hacker and a journalist.,2011-01-02,Knopf,5,3,THE GIRL WHO KICKED THE HORNET’S NEST,30,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2683,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2010-12-19,"Alex Cross investigates a professional assassination in Washington, and gets a chilling call from his deadliest adversary.",2011-01-02,"Little, Brown",3,4,CROSS FIRE,5,CROSS+FIRE,1,9
2684,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-12-19,A family of Midwestern liberals during the Bush years.,2011-01-02,"Farrar, Straus & Giroux",6,5,FREEDOM,13,FREEDOM,1,9
2685,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-12-19,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2011-01-02,Scribner,7,6,"FULL DARK, NO STARS",6,"FULL+DARK,+NO+STARS",12,8
2686,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2010-12-19,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated autopsy technology at an Air Force base.",2011-01-02,Putnam,4,7,PORT MORTUARY,3,PORT+MORTUARY,1,7
2687,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-12-19,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2011-01-02,Dutton,9,8,FALL OF GIANTS,12,FALL+OF+GIANTS,1,9
2688,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-12-19,The humorist looks at human nature through stories with animals as characters.,2011-01-02,"Little, Brown",12,9,SQUIRREL SEEKS CHIPMUNK,12,SQUIRREL+SEEKS+CHIPMUNK,10,9
2689,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-12-19,A young Southern white woman and two black maids.,2011-01-02,Amy Einhorn/Putnam,10,10,THE HELP,90,THE+HELP,1,99
2690,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-12-19,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2011-01-02,Grand Central,11,11,SAFE HAVEN,14,SAFE+HAVEN,1,9
2691,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-12-19,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2011-01-02,Grand Central,8,12,HELL'S CORNER,6,HELL%27S+CORNER,1,9
